City,State short,State full,County,City alias
Richfield Springs,NY,New York,OTSEGO,Cullen
Richfield Springs,NY,New York,OTSEGO,Richfield Springs
Richfield Springs,NY,New York,OTSEGO,Richfld Spgs
Richfield Springs,NY,New York,OTSEGO,South Columbia
Rome,NY,New York,ONEIDA,Coonrod
Rome,NY,New York,ONEIDA,Floyd
Rome,NY,New York,ONEIDA,Seifert Corners
Rome,NY,New York,ONEIDA,Stanwix Heights
Rome,NY,New York,ONEIDA,Rome
Rome,NY,New York,ONEIDA,Lake Delta
Rome,NY,New York,ONEIDA,Fort Stanwix National Monume
Rome,NY,New York,ONEIDA,Camroden
Rome,NY,New York,ONEIDA,Ridge Mills
Rome,NY,New York,ONEIDA,Greenway
Rome,NY,New York,ONEIDA,Bartlett
Rome,NY,New York,ONEIDA,Lee
Rome,NY,New York,ONEIDA,Spencer Settlement
Rome,NY,New York,ONEIDA,Stanwix
Rome,NY,New York,ONEIDA,Brm Customer
Roseboom,NY,New York,OTSEGO,Roseboom
Saint Johnsville,NY,New York,MONTGOMERY,Saint Johnsville
Saint Johnsville,NY,New York,MONTGOMERY,Johnsville
Saint Johnsville,NY,New York,MONTGOMERY,Kringsbush
Saint Johnsville,NY,New York,MONTGOMERY,Scotchbush
Saint Johnsville,NY,New York,MONTGOMERY,Crum Creek
Saint Johnsville,NY,New York,MONTGOMERY,Lassellsville
Saint Johnsville,NY,New York,MONTGOMERY,St Johnsville
Salisbury Center,NY,New York,HERKIMER,Salisbury Ctr
Salisbury Center,NY,New York,HERKIMER,Salisbury Center
Sangerfield,NY,New York,ONEIDA,Sangerfield
Sauquoit,NY,New York,ONEIDA,Paris
Sauquoit,NY,New York,ONEIDA,Sauquoit
Schuyler Lake,NY,New York,OTSEGO,Schuyler Lake
Sharon Springs,NY,New York,SCHOHARIE,Sharon Spgs
Sharon Springs,NY,New York,SCHOHARIE,Sharon Springs
Sherburne,NY,New York,CHENANGO,Sherburne
Sherrill,NY,New York,ONEIDA,Sherrill
Smyrna,NY,New York,CHENANGO,Smyrna
Smyrna,NY,New York,CHENANGO,Bonney
Smyrna,NY,New York,CHENANGO,Upperville
Solsville,NY,New York,MADISON,Solsville
Springfield Center,NY,New York,OTSEGO,Springfld Center
Springfield Center,NY,New York,OTSEGO,Springfield Center
Springfield Center,NY,New York,OTSEGO,Springfld Ctr
Stittville,NY,New York,ONEIDA,Stittville
Stratford,NY,New York,FULTON,Stratford
Taberg,NY,New York,ONEIDA,Point Rock
Taberg,NY,New York,ONEIDA,Taberg
Taberg,NY,New York,ONEIDA,Annsville
Thendara,NY,New York,HERKIMER,Thendara
Turin,NY,New York,LEWIS,Turin
Turin,NY,New York,LEWIS,Houseville
Van Hornesville,NY,New York,HERKIMER,Van Hornesvle
Van Hornesville,NY,New York,HERKIMER,Van Hornesville
Vernon,NY,New York,ONEIDA,Vernon
Vernon Center,NY,New York,ONEIDA,Vernon Center
Verona,NY,New York,ONEIDA,Verona
Washington Mills,NY,New York,ONEIDA,Washingtn Mls
Washington Mills,NY,New York,ONEIDA,Washington Mills
Waterville,NY,New York,ONEIDA,Daytonville
Waterville,NY,New York,ONEIDA,Stockwell
Waterville,NY,New York,ONEIDA,Waterville
Waterville,NY,New York,ONEIDA,Conger Corners
West Burlington,NY,New York,OTSEGO,West Burlington
West Burlington,NY,New York,OTSEGO,W Burlington
Westdale,NY,New York,ONEIDA,Westdale
West Eaton,NY,New York,MADISON,West Eaton
West Edmeston,NY,New York,MADISON,West Edmeston
West Edmeston,NY,New York,MADISON,South Brookfield
Westernville,NY,New York,ONEIDA,Big Brook
Westernville,NY,New York,ONEIDA,Frenchville
Westernville,NY,New York,ONEIDA,Westernville
Westford,NY,New York,OTSEGO,Maple Valley
Westford,NY,New York,OTSEGO,Westford
West Leyden,NY,New York,LEWIS,West Leyden
Westmoreland,NY,New York,ONEIDA,Hecla
Westmoreland,NY,New York,ONEIDA,Westmoreland
West Winfield,NY,New York,HERKIMER,Unadilla Forks
West Winfield,NY,New York,HERKIMER,Winfield
West Winfield,NY,New York,HERKIMER,West Winfield
West Winfield,NY,New York,HERKIMER,East Winfield
West Winfield,NY,New York,HERKIMER,Plainfield
West Winfield,NY,New York,HERKIMER,West Exeter
West Winfield,NY,New York,HERKIMER,Millers Mills
West Winfield,NY,New York,HERKIMER,North Winfield
West Winfield,NY,New York,HERKIMER,Plainfield Center
Whitesboro,NY,New York,ONEIDA,Whitesboro
Whitesboro,NY,New York,ONEIDA,Walesville
Whitesboro,NY,New York,ONEIDA,Whitestown
Williamstown,NY,New York,OSWEGO,Williamstn
Williamstown,NY,New York,OSWEGO,Williamstown
Woodgate,NY,New York,ONEIDA,Woodgate
Yorkville,NY,New York,ONEIDA,Yorkville
Utica,NY,New York,ONEIDA,Utica
Utica,NY,New York,ONEIDA,Schuyler
Utica,NY,New York,ONEIDA,Deerfield
Utica,NY,New York,ONEIDA,Brm Customer
Watertown,NY,New York,JEFFERSON,Wtown
Watertown,NY,New York,JEFFERSON,Glen Park
Watertown,NY,New York,JEFFERSON,Watertown
Fort Drum,NY,New York,JEFFERSON,Watertown
Fort Drum,NY,New York,JEFFERSON,Fort Drum
Fort Drum,NY,New York,JEFFERSON,Wtown
Watertown,NY,New York,JEFFERSON,Fort Drum
Adams,NY,New York,JEFFERSON,Adams
Adams,NY,New York,JEFFERSON,Smithville
Adams Center,NY,New York,JEFFERSON,Adams Center
Alexandria Bay,NY,New York,JEFFERSON,Alex Bay
Alexandria Bay,NY,New York,JEFFERSON,Edgewood Park
Alexandria Bay,NY,New York,JEFFERSON,Point Vivian
Alexandria Bay,NY,New York,JEFFERSON,Westminster Park
Alexandria Bay,NY,New York,JEFFERSON,Alexandria Bay
Alexandria Bay,NY,New York,JEFFERSON,Alexandria
Alexandria Bay,NY,New York,JEFFERSON,Alexandra Bay
Alexandria Bay,NY,New York,JEFFERSON,Collins Landing
Alexandria Bay,NY,New York,JEFFERSON,St Lawrence Park
Antwerp,NY,New York,JEFFERSON,Wegatchie
Antwerp,NY,New York,JEFFERSON,Antwerp
Antwerp,NY,New York,JEFFERSON,Oxbow
Belleville,NY,New York,JEFFERSON,Belleville
Black River,NY,New York,JEFFERSON,Black River
Brasher Falls,NY,New York,SAINT LAWRENCE,Brasher Falls
Brier Hill,NY,New York,SAINT LAWRENCE,Brier Hill
Brownville,NY,New York,JEFFERSON,Brownville
Brownville,NY,New York,JEFFERSON,Paddy Hill
Calcium,NY,New York,JEFFERSON,Calcium
Canton,NY,New York,SAINT LAWRENCE,Pierrepont
Canton,NY,New York,SAINT LAWRENCE,Canton
Canton,NY,New York,SAINT LAWRENCE,North Russell
Canton,NY,New York,SAINT LAWRENCE,West Pierrepont
Canton,NY,New York,SAINT LAWRENCE,Bucks Bridge
Canton,NY,New York,SAINT LAWRENCE,Crary Mills
Canton,NY,New York,SAINT LAWRENCE,Eddy
Canton,NY,New York,SAINT LAWRENCE,Langdon Corners
Canton,NY,New York,SAINT LAWRENCE,Morley
Cape Vincent,NY,New York,JEFFERSON,Cape Vincent
Carthage,NY,New York,JEFFERSON,Champion
Carthage,NY,New York,JEFFERSON,Champion Huddle
Carthage,NY,New York,JEFFERSON,Carthage
Carthage,NY,New York,JEFFERSON,W Carthage
Carthage,NY,New York,JEFFERSON,Herrings
Carthage,NY,New York,JEFFERSON,West Carthage
Carthage,NY,New York,JEFFERSON,Wilna
Castorland,NY,New York,LEWIS,Castorland
Chase Mills,NY,New York,SAINT LAWRENCE,Chase Mills
Chaumont,NY,New York,JEFFERSON,Chaumont
Chippewa Bay,NY,New York,SAINT LAWRENCE,Chippewa Bay
Clayton,NY,New York,JEFFERSON,Murray Isle
Clayton,NY,New York,JEFFERSON,Grindstone
Clayton,NY,New York,JEFFERSON,Clayton
Clayton,NY,New York,JEFFERSON,Frontenac
Clayton,NY,New York,JEFFERSON,Grenell
Colton,NY,New York,SAINT LAWRENCE,Colton
Copenhagen,NY,New York,LEWIS,Barnes Cors
Copenhagen,NY,New York,LEWIS,S Rutland
Copenhagen,NY,New York,LEWIS,Barnes Corners
Copenhagen,NY,New York,LEWIS,Copenhagen
Copenhagen,NY,New York,LEWIS,South Rutland
Deer River,NY,New York,LEWIS,Deer River
Deferiet,NY,New York,JEFFERSON,Deferiet
De Kalb Junction,NY,New York,SAINT LAWRENCE,De Kalb Jct
De Kalb Junction,NY,New York,SAINT LAWRENCE,De Kalb Junction
Denmark,NY,New York,LEWIS,Denmark
Depauville,NY,New York,JEFFERSON,Depauville
De Peyster,NY,New York,SAINT LAWRENCE,Depeyster
De Peyster,NY,New York,SAINT LAWRENCE,De Peyster
Dexter,NY,New York,JEFFERSON,Perch River
Dexter,NY,New York,JEFFERSON,Guffin Bay
Dexter,NY,New York,JEFFERSON,Pillar Point
Dexter,NY,New York,JEFFERSON,Adams Cove
Dexter,NY,New York,JEFFERSON,Sherwin Bay
Dexter,NY,New York,JEFFERSON,Muskalounge
Dexter,NY,New York,JEFFERSON,Dexter
Edwards,NY,New York,SAINT LAWRENCE,Edwards
Edwards,NY,New York,SAINT LAWRENCE,South Edwards
Edwards,NY,New York,SAINT LAWRENCE,S Edwards
Ellisburg,NY,New York,JEFFERSON,Ellisburg
Evans Mills,NY,New York,JEFFERSON,Le Ray
Evans Mills,NY,New York,JEFFERSON,Pamelia
Evans Mills,NY,New York,JEFFERSON,Evans Mills
Evans Mills,NY,New York,JEFFERSON,Pamelia Four Corners
Felts Mills,NY,New York,JEFFERSON,Felts Mills
Felts Mills,NY,New York,JEFFERSON,Rutland
Fine,NY,New York,SAINT LAWRENCE,Fine
Wellesley Island,NY,New York,JEFFERSON,Fineview
Wellesley Island,NY,New York,JEFFERSON,Wellesley Is
Wellesley Island,NY,New York,JEFFERSON,Wellesley Island
Fishers Landing,NY,New York,JEFFERSON,Fishers Landing
Fishers Landing,NY,New York,JEFFERSON,Fishers Lndg
Gouverneur,NY,New York,SAINT LAWRENCE,Macomb
Gouverneur,NY,New York,SAINT LAWRENCE,Natural Dam
Gouverneur,NY,New York,SAINT LAWRENCE,Fowler
Gouverneur,NY,New York,SAINT LAWRENCE,Brasie Corners
Gouverneur,NY,New York,SAINT LAWRENCE,Elmdale
Gouverneur,NY,New York,SAINT LAWRENCE,Emeryville
Gouverneur,NY,New York,SAINT LAWRENCE,Fullerville
Gouverneur,NY,New York,SAINT LAWRENCE,Pierces Corner
Gouverneur,NY,New York,SAINT LAWRENCE,Gouverneur
Gouverneur,NY,New York,SAINT LAWRENCE,Balmat
Gouverneur,NY,New York,SAINT LAWRENCE,Somerville
Great Bend,NY,New York,JEFFERSON,Gt Bend
Great Bend,NY,New York,JEFFERSON,Great Bend
Hailesboro,NY,New York,SAINT LAWRENCE,Hailesboro
Hammond,NY,New York,SAINT LAWRENCE,Rossie
Hammond,NY,New York,SAINT LAWRENCE,Hammond
Hammond,NY,New York,SAINT LAWRENCE,Ruby Corner
Hammond,NY,New York,SAINT LAWRENCE,Edwardsville
Hannawa Falls,NY,New York,SAINT LAWRENCE,Hannawa Falls
Harrisville,NY,New York,LEWIS,East Pitcairn
Harrisville,NY,New York,LEWIS,Lake Bonaparte
Harrisville,NY,New York,LEWIS,Diana
Harrisville,NY,New York,LEWIS,Geers Corners
Harrisville,NY,New York,LEWIS,Pitcairn
Harrisville,NY,New York,LEWIS,Harrisville
Helena,NY,New York,SAINT LAWRENCE,Helena
Henderson,NY,New York,JEFFERSON,Jefferson Park
Henderson,NY,New York,JEFFERSON,Rural Hill
Henderson,NY,New York,JEFFERSON,Henderson
Henderson,NY,New York,JEFFERSON,Woodville
Henderson Harbor,NY,New York,JEFFERSON,Henderson Harbor
Henderson Harbor,NY,New York,JEFFERSON,Henderson Hbr
Hermon,NY,New York,SAINT LAWRENCE,Hermon
Heuvelton,NY,New York,SAINT LAWRENCE,Pope Mills
Heuvelton,NY,New York,SAINT LAWRENCE,Heuvelton
Hogansburg,NY,New York,FRANKLIN,Akwesasne
Hogansburg,NY,New York,FRANKLIN,Hogansburg
La Fargeville,NY,New York,JEFFERSON,Stone Mills
La Fargeville,NY,New York,JEFFERSON,La Fargeville
La Fargeville,NY,New York,JEFFERSON,Omar
La Fargeville,NY,New York,JEFFERSON,Lafargeville
Limerick,NY,New York,JEFFERSON,Limerick
Lisbon,NY,New York,SAINT LAWRENCE,Lisbon
Lorraine,NY,New York,JEFFERSON,Diamond
Lorraine,NY,New York,JEFFERSON,Worth
Lorraine,NY,New York,JEFFERSON,Lorraine
Madrid,NY,New York,SAINT LAWRENCE,Madrid Springs
Madrid,NY,New York,SAINT LAWRENCE,Madrid
Mannsville,NY,New York,JEFFERSON,Mannsville
Massena,NY,New York,SAINT LAWRENCE,Massena Springs
Massena,NY,New York,SAINT LAWRENCE,Massena
Massena,NY,New York,SAINT LAWRENCE,Massena Center
Morristown,NY,New York,SAINT LAWRENCE,Morristown
Natural Bridge,NY,New York,JEFFERSON,Natural Bridge
Natural Bridge,NY,New York,JEFFERSON,Natural Brg
Newton Falls,NY,New York,SAINT LAWRENCE,Newton Falls
Norfolk,NY,New York,SAINT LAWRENCE,Grantville
Norfolk,NY,New York,SAINT LAWRENCE,Norfolk
Norwood,NY,New York,SAINT LAWRENCE,Yaleville
Norwood,NY,New York,SAINT LAWRENCE,Hewittville
Norwood,NY,New York,SAINT LAWRENCE,Knapps Station
Norwood,NY,New York,SAINT LAWRENCE,North Stockholm
Norwood,NY,New York,SAINT LAWRENCE,Norwood
Ogdensburg,NY,New York,SAINT LAWRENCE,Ogdensburg
Ogdensburg,NY,New York,SAINT LAWRENCE,Ogd
Ogdensburg,NY,New York,SAINT LAWRENCE,Red Mills
Oswegatchie,NY,New York,SAINT LAWRENCE,Oswegatchie
Oswegatchie,NY,New York,SAINT LAWRENCE,Lower Oswegatchie
Oxbow,NY,New York,JEFFERSON,Oxbow
Parishville,NY,New York,SAINT LAWRENCE,Parishville
Philadelphia,NY,New York,JEFFERSON,Philadelphia
Philadelphia,NY,New York,JEFFERSON,Phila
Pierrepont Manor,NY,New York,JEFFERSON,Pierrepnt Mnr
Pierrepont Manor,NY,New York,JEFFERSON,Pierrepont Manor
Plessis,NY,New York,JEFFERSON,Plessis
Potsdam,NY,New York,SAINT LAWRENCE,Eben
Potsdam,NY,New York,SAINT LAWRENCE,Slab City
Potsdam,NY,New York,SAINT LAWRENCE,Parishville Center
Potsdam,NY,New York,SAINT LAWRENCE,Sandfordville
Potsdam,NY,New York,SAINT LAWRENCE,West Potsdam
Potsdam,NY,New York,SAINT LAWRENCE,Potsdam
Potsdam,NY,New York,SAINT LAWRENCE,West Parishville
Potsdam,NY,New York,SAINT LAWRENCE,Sissonville
Pyrites,NY,New York,SAINT LAWRENCE,Pyrites
Raymondville,NY,New York,SAINT LAWRENCE,Raymondville
Redwood,NY,New York,JEFFERSON,Redwood
Rensselaer Falls,NY,New York,SAINT LAWRENCE,Rensslaer Fls
Rensselaer Falls,NY,New York,SAINT LAWRENCE,Rensselaer Falls
Richville,NY,New York,SAINT LAWRENCE,Richville
Rodman,NY,New York,JEFFERSON,Rodman
Rodman,NY,New York,JEFFERSON,E Rodman
Rooseveltown,NY,New York,SAINT LAWRENCE,Rooseveltown
Russell,NY,New York,SAINT LAWRENCE,Clare
Russell,NY,New York,SAINT LAWRENCE,Degrasse
Russell,NY,New York,SAINT LAWRENCE,Russell
Russell,NY,New York,SAINT LAWRENCE,Hatchs Corner
Russell,NY,New York,SAINT LAWRENCE,South Russell
Sackets Harbor,NY,New York,JEFFERSON,Boultons Beach
Sackets Harbor,NY,New York,JEFFERSON,Hounsfield
Sackets Harbor,NY,New York,JEFFERSON,Sackets Hbr
Sackets Harbor,NY,New York,JEFFERSON,Sackets Harbor
South Colton,NY,New York,SAINT LAWRENCE,South Colton
Star Lake,NY,New York,SAINT LAWRENCE,Star Lake
Star Lake,NY,New York,SAINT LAWRENCE,Benson Mines
Theresa,NY,New York,JEFFERSON,Theresa
Thousand Island Park,NY,New York,JEFFERSON,Thousand Island Park
Thousand Island Park,NY,New York,JEFFERSON,Thous Is Pk
Thousand Island Park,NY,New York,JEFFERSON,Thousnd Is Pk
Three Mile Bay,NY,New York,JEFFERSON,Three Mle Bay
Three Mile Bay,NY,New York,JEFFERSON,Three Mile Bay
Waddington,NY,New York,SAINT LAWRENCE,Waddington
Wanakena,NY,New York,SAINT LAWRENCE,Wanakena
West Stockholm,NY,New York,SAINT LAWRENCE,West Stockholm
West Stockholm,NY,New York,SAINT LAWRENCE,W Stockholm
Winthrop,NY,New York,SAINT LAWRENCE,Winthrop
Potsdam,NY,New York,SAINT LAWRENCE,Clarkson University
Afton,NY,New York,CHENANGO,North Afton
Afton,NY,New York,CHENANGO,Afton
Afton,NY,New York,CHENANGO,Afton Lake
Afton,NY,New York,CHENANGO,Nineveh Junction
Andes,NY,New York,DELAWARE,Andes
Apalachin,NY,New York,TIOGA,Apalachin
Apalachin,NY,New York,TIOGA,South Apalachin
Bainbridge,NY,New York,CHENANGO,Bennettsville
Bainbridge,NY,New York,CHENANGO,Coventryville
Bainbridge,NY,New York,CHENANGO,Bainbridge
Bainbridge,NY,New York,CHENANGO,New Berlin Junction
Bainbridge,NY,New York,CHENANGO,West Bainbridge
Barton,NY,New York,TIOGA,Barton
Berkshire,NY,New York,TIOGA,East Berkshire
Berkshire,NY,New York,TIOGA,Speedsville
Berkshire,NY,New York,TIOGA,Ketchumville
Berkshire,NY,New York,TIOGA,Jenksville
Berkshire,NY,New York,TIOGA,Berkshire
Bible School Park,NY,New York,BROOME,Bible Sch Pk
Bible School Park,NY,New York,BROOME,Bible School Park
Blodgett Mills,NY,New York,CORTLAND,Blodgett Mills
Blodgett Mills,NY,New York,CORTLAND,Blodgett Mls
Bloomville,NY,New York,DELAWARE,Bloomville
Bloomville,NY,New York,DELAWARE,Kortright Center
Bloomville,NY,New York,DELAWARE,Doonan Corners
Bloomville,NY,New York,DELAWARE,Kortright
Bovina Center,NY,New York,DELAWARE,Bovina Center
Candor,NY,New York,TIOGA,Candor
Candor,NY,New York,TIOGA,Hubbardtown
Candor,NY,New York,TIOGA,West Candor
Castle Creek,NY,New York,BROOME,Castle Creek
Chenango Bridge,NY,New York,BROOME,Chenango Bridge
Chenango Bridge,NY,New York,BROOME,Chenango Brg
Chenango Forks,NY,New York,BROOME,North Fenton
Chenango Forks,NY,New York,BROOME,Quinneville
Chenango Forks,NY,New York,BROOME,Chenango Forks
Chenango Forks,NY,New York,BROOME,Chenango Fks
Colliersville,NY,New York,OTSEGO,Colliersville
Conklin,NY,New York,BROOME,Conklin
Corbettsville,NY,New York,BROOME,Corbettsville
Davenport,NY,New York,DELAWARE,North Kortright
Davenport,NY,New York,DELAWARE,Sturges Corner
Davenport,NY,New York,DELAWARE,Davenport
Davenport Center,NY,New York,DELAWARE,Davenport Center
Davenport Center,NY,New York,DELAWARE,Davenport Ctr
Delancey,NY,New York,DELAWARE,Delancey
Delancey,NY,New York,DELAWARE,Cabinhill
Delhi,NY,New York,DELAWARE,Meredith
Delhi,NY,New York,DELAWARE,Delhi
Delhi,NY,New York,DELAWARE,Fraser
Delhi,NY,New York,DELAWARE,West Delhi
Delhi,NY,New York,DELAWARE,Lake Delaware
Deposit,NY,New York,BROOME,Hambletville
Deposit,NY,New York,BROOME,Tompkins
Deposit,NY,New York,BROOME,Deposit
Deposit,NY,New York,BROOME,China
Deposit,NY,New York,BROOME,Oquaga Lake
Deposit,NY,New York,BROOME,Mcclure
Deposit,NY,New York,BROOME,Sanford
Deposit,NY,New York,BROOME,North Sanford
Deposit,NY,New York,BROOME,Barbourville
Deposit,NY,New York,BROOME,Stilesville
Downsville,NY,New York,DELAWARE,Shinhopple
Downsville,NY,New York,DELAWARE,Downsville
Downsville,NY,New York,DELAWARE,Gregorytown
Downsville,NY,New York,DELAWARE,Corbett
East Branch,NY,New York,DELAWARE,Peakville
East Branch,NY,New York,DELAWARE,East Branch
East Branch,NY,New York,DELAWARE,Burnwood
East Branch,NY,New York,DELAWARE,Harvard
East Meredith,NY,New York,DELAWARE,East Meredith
East Meredith,NY,New York,DELAWARE,Shackport
East Meredith,NY,New York,DELAWARE,West Meredith
East Pharsalia,NY,New York,CHENANGO,E Pharsalia
East Pharsalia,NY,New York,CHENANGO,East Pharsalia
Endicott,NY,New York,BROOME,Campville
Endicott,NY,New York,BROOME,Union Center
Endicott,NY,New York,BROOME,Crestview Heights
Endicott,NY,New York,BROOME,Endwell
Endicott,NY,New York,BROOME,Endicott
Endicott,NY,New York,BROOME,West Corners
Endicott,NY,New York,BROOME,West Endicott
Endwell,NY,New York,BROOME,Endwell
Fishs Eddy,NY,New York,DELAWARE,Fishs Eddy
Franklin,NY,New York,DELAWARE,East Sidney
Franklin,NY,New York,DELAWARE,Bartlett Hollow
Franklin,NY,New York,DELAWARE,Leonta
Franklin,NY,New York,DELAWARE,Franklin
Gilbertsville,NY,New York,OTSEGO,Gilbertsville
Gilbertsville,NY,New York,OTSEGO,Butternuts
Glen Aubrey,NY,New York,BROOME,Glen Aubrey
Greene,NY,New York,CHENANGO,Greene
Greene,NY,New York,CHENANGO,Smithville Center
Greene,NY,New York,CHENANGO,Triangle
Greene,NY,New York,CHENANGO,Smithville
Greene,NY,New York,CHENANGO,Lower Genegantslet Corner
Greene,NY,New York,CHENANGO,Coventry
Greene,NY,New York,CHENANGO,Genegantslet
Guilford,NY,New York,CHENANGO,Guilford
Guilford,NY,New York,CHENANGO,Guilford Center
Hamden,NY,New York,DELAWARE,Hamden
Hancock,NY,New York,DELAWARE,French Woods
Hancock,NY,New York,DELAWARE,Lordville
Hancock,NY,New York,DELAWARE,Hancock
Hancock,NY,New York,DELAWARE,Cadosia
Hancock,NY,New York,DELAWARE,Hales Eddy
Hancock,NY,New York,DELAWARE,Kelsey
Hancock,NY,New York,DELAWARE,Apex
Harford,NY,New York,CORTLAND,Harford
Harpersfield,NY,New York,DELAWARE,Harpersfield
Harpersfield,NY,New York,DELAWARE,West Harpersfield
Harpursville,NY,New York,BROOME,Belden
Harpursville,NY,New York,BROOME,Centre Village
Harpursville,NY,New York,BROOME,Colesville
Harpursville,NY,New York,BROOME,South Nineveh
Harpursville,NY,New York,BROOME,Harpursville
Hobart,NY,New York,DELAWARE,Hobart
Johnson City,NY,New York,BROOME,East Maine
Johnson City,NY,New York,BROOME,Westover
Johnson City,NY,New York,BROOME,Johnson City
Killawog,NY,New York,BROOME,Killawog
Kirkwood,NY,New York,BROOME,Fivemile Point
Kirkwood,NY,New York,BROOME,Kirkwood
Kirkwood,NY,New York,BROOME,Langdon
Laurens,NY,New York,OTSEGO,West Laurens
Laurens,NY,New York,OTSEGO,Laurens
Lisle,NY,New York,BROOME,Lisle
Lisle,NY,New York,BROOME,Centerlisle
Mc Donough,NY,New York,CHENANGO,Mc Donough
Mc Donough,NY,New York,CHENANGO,Mcdonough
Maine,NY,New York,BROOME,Maine
Marathon,NY,New York,CORTLAND,Freetown Corners
Marathon,NY,New York,CORTLAND,Hunts Corners
Marathon,NY,New York,CORTLAND,Marathon
Marathon,NY,New York,CORTLAND,Galatia
Marathon,NY,New York,CORTLAND,Freetown
Marathon,NY,New York,CORTLAND,Texas Valley
Marathon,NY,New York,CORTLAND,Messengerville
Marathon,NY,New York,CORTLAND,Lapeer
Masonville,NY,New York,DELAWARE,Masonville
Masonville,NY,New York,DELAWARE,Whitman
Meridale,NY,New York,DELAWARE,Meridale
Milford,NY,New York,OTSEGO,Milford
Morris,NY,New York,OTSEGO,Maple Grove
Morris,NY,New York,OTSEGO,Elm Grove
Morris,NY,New York,OTSEGO,Filer Corners
Morris,NY,New York,OTSEGO,Morris
Mount Upton,NY,New York,CHENANGO,Mount Upton
Mount Upton,NY,New York,CHENANGO,Rockdale
Mount Vision,NY,New York,OTSEGO,Mount Vision
Mount Vision,NY,New York,OTSEGO,Welcome
Newark Valley,NY,New York,TIOGA,Tiona
Newark Valley,NY,New York,TIOGA,Weltonville
Newark Valley,NY,New York,TIOGA,West Newark
Newark Valley,NY,New York,TIOGA,Newark Valley
Nichols,NY,New York,TIOGA,East Nichols
Nichols,NY,New York,TIOGA,Hoopers Valley
Nichols,NY,New York,TIOGA,Nichols
Nichols,NY,New York,TIOGA,Lounsberry
Nineveh,NY,New York,BROOME,Vallonia Springs
Nineveh,NY,New York,BROOME,Nineveh
Nineveh,NY,New York,BROOME,Doraville
North Norwich,NY,New York,CHENANGO,North Norwich
Norwich,NY,New York,CHENANGO,Kings Settlement
Norwich,NY,New York,CHENANGO,Woods Corners
Norwich,NY,New York,CHENANGO,Chenango Lake
Norwich,NY,New York,CHENANGO,Springvale
Norwich,NY,New York,CHENANGO,Norwich
Oneonta,NY,New York,OTSEGO,Emmons
Oneonta,NY,New York,OTSEGO,Milford Center
Oneonta,NY,New York,OTSEGO,Oneonta
Oneonta,NY,New York,OTSEGO,West End
Oneonta,NY,New York,OTSEGO,North Franklin
Otego,NY,New York,OTSEGO,Otsdawa
Otego,NY,New York,OTSEGO,Otego
Ouaquaga,NY,New York,BROOME,Harpursville
Ouaquaga,NY,New York,BROOME,Ouaquaga
Owego,NY,New York,TIOGA,Waits
Owego,NY,New York,TIOGA,Catatonk
Owego,NY,New York,TIOGA,Gaskill
Owego,NY,New York,TIOGA,Hullsville
Owego,NY,New York,TIOGA,South Owego
Owego,NY,New York,TIOGA,Straits Corners
Owego,NY,New York,TIOGA,Flemingville
Owego,NY,New York,TIOGA,Foster
Owego,NY,New York,TIOGA,Owego
Oxford,NY,New York,CHENANGO,Preston
Oxford,NY,New York,CHENANGO,Tyner
Oxford,NY,New York,CHENANGO,South Oxford
Oxford,NY,New York,CHENANGO,Brisben
Oxford,NY,New York,CHENANGO,Oxford
Oxford,NY,New York,CHENANGO,East Mcdonough
Plymouth,NY,New York,CHENANGO,Beaver Meadow
Plymouth,NY,New York,CHENANGO,Plymouth
Port Crane,NY,New York,BROOME,Fenton
Port Crane,NY,New York,BROOME,Port Crane
Port Crane,NY,New York,BROOME,Sanitaria Springs
Port Crane,NY,New York,BROOME,Sanitaria Spg
Portlandville,NY,New York,OTSEGO,Portlandville
Richford,NY,New York,TIOGA,Richford
Richford,NY,New York,TIOGA,Harford Mills
Sidney,NY,New York,DELAWARE,Sidney
Sidney Center,NY,New York,DELAWARE,East Masonville
Sidney Center,NY,New York,DELAWARE,Sidney Center
Sidney Center,NY,New York,DELAWARE,Ivanhoe
Sidney Center,NY,New York,DELAWARE,Franklin Depot
Sidney Center,NY,New York,DELAWARE,Merrickville
Smithboro,NY,New York,TIOGA,Smithboro
Smithville Flats,NY,New York,CHENANGO,Smithvle Flts
Smithville Flats,NY,New York,CHENANGO,Smithville Flats
